000623,sz000623,吉林敖东
000617,sz000617,中油资本
000612,sz000612,焦作万方
000605,sz000605,渤海股份
000603,sz000603,盛达资源
000601,sz000601,韶能股份
000598,sz000598,兴蓉环境
000597,sz000597,东北制药
000596,sz000596,古井贡酒
000593,sz000593,德龙汇能
000592,sz000592,平潭发展
000591,sz000591,太阳能
000589,sz000589,贵州轮胎
000586,sz000586,汇源通信
000582,sz000582,北部湾港
000581,sz000581,威孚高科
000576,sz000576,甘化科工
000568,sz000568,泸州老窖
000567,sz000567,海德股份
000565,sz000565,渝三峡Ａ
000563,sz000563,陕国投Ａ
000559,sz000559,万向钱潮
000558,sz000558,天府文旅
000557,sz000557,西部创业
000553,sz000553,安道麦A
000551,sz000551,创元科技
000550,sz000550,江铃汽车
000548,sz000548,湖南投资
000546,sz000546,金圆股份
000544,sz000544,中原环保
000541,sz000541,佛山照明
000538,sz000538,云南白药
000537,sz000537,中绿电
000534,sz000534,万泽股份
000533,sz000533,顺钠股份
000532,sz000532,华金资本
000530,sz000530,冰山冷热
000529,sz000529,广弘控股
000528,sz000528,柳 工
000524,sz000524,岭南控股
000523,sz000523,红棉股份
000521,sz000521,长虹美菱
000513,sz000513,丽珠集团
000509,sz000509,华塑控股
000507,sz000507,珠海港
000505,sz000505,京粮控股
000429,sz000429,粤高速Ａ
000426,sz000426,兴业银锡
000425,sz000425,徐工机械
000423,sz000423,东阿阿胶
000422,sz000422,湖北宜化
000421,sz000421,南京公用
000420,sz000420,吉林化纤
000419,sz000419,通程控股
000415,sz000415,渤海租赁
000411,sz000411,英特集团
000409,sz000409,云鼎科技
000408,sz000408,藏格矿业
000407,sz000407,胜利股份
000404,sz000404,长虹华意
000403,sz000403,派林生物
000400,sz000400,许继电气
000338,sz000338,潍柴动力
000333,sz000333,美的集团
000301,sz000301,东方盛虹
000166,sz000166,申万宏源
000157,sz000157,中联重科
000156,sz000156,华数传媒
000155,sz000155,川能动力
000153,sz000153,丰原药业
000100,sz000100,TCL科技
000099,sz000099,中信海直
000089,sz000089,深圳机场
000088,sz000088,盐 田 港
000078,sz000078,海王生物
000065,sz000065,北方国际
000063,sz000063,中兴通讯
000062,sz000062,深圳华强
000060,sz000060,中金岭南
000055,sz000055,方大集团
000050,sz000050,深天马Ａ
000049,sz000049,德赛电池
000045,sz000045,深纺织Ａ
000039,sz000039,中集集团
000035,sz000035,中国天楹
000034,sz000034,神州数码
000030,sz000030,富奥股份
000028,sz000028,国药一致
000026,sz000026,飞亚达
000025,sz000025,特 力Ａ
000021,sz000021,深科技
000020,sz000020,深华发Ａ
000019,sz000019,深粮控股
000017,sz000017,深中华A
000016,sz000016,深康佳Ａ
000012,sz000012,南 玻Ａ
000011,sz000011,深物业A
000009,sz000009,中国宝安
000001,sz000001,平安银行
